"","GISJOIN","state_code","TOTALHH","TOTALPOP","BTUelec","BTUng","BTUlpg","BTUfo","BTUwood","BTUelec_scaleHH","BTUng_scaleHH","BTUlpg_scaleHH","BTUfo_scaleHH","BTUwd_scaleHH","BTUelec_scalePop","BTUng_scalePop","BTUlpg_scalePop","BTUfo_scalePop","BTUwd_scalePop"
"93","G0800010060100",8,2415,7809,31652158.0351416,73286710.89575,0.000000439597285718053,0.0000000999999999999975,0.00000213952772395868,76439961654.867,176987406813.236,0.0010616274450091,0.000241499999999994,0.00516695945336021,247171702096.421,572295925384.912,0.00343281520417228,0.00078089999999998,0.0167075719963933
"94","G0800010060200",8,1767,4204,20553751.6161595,34557724.681074,0.000000189173661544759,0.0000000999999999999978,0.00000076150770843641,36318479105.7538,61063499511.4578,0.000334269859949589,0.000176699999999996,0.00134558412080714,86407971794.3346,145280674559.235,0.000795286073134166,0.000420399999999991,0.00320137840626667
"95","G0800010061200",8,679,2342,37288877.8944671,69530036.9401293,0.0000018476733710003,0.0000000999999999999971,0.000000604742002693897,25319148090.3432,47210895082.3478,0.0012545702189092,0.000067899999999998,0.000410619819829156,87330552028.842,162839346513.783,0.00432725103488269,0.000234199999999993,0.00141630577030911
"96","G0800030960000",8,674,1807,30371665.0268617,43097865.5515417,13958.3828079841,0.0000000999999999999975,2.5321292357438,20470502228.1048,29047961381.7391,9407950.01258127,0.0000673999999999983,1706.65510489132,54881598703.5391,77877843051.6359,25222797.7340272,0.000180699999999995,4575.55752898905
"97","G0800030960100",8,846,2493,32573907.9856193,50346724.3015747,13.7929828634577,0.0000000999999999999975,0.528887851493046,27557526155.834,42593328759.1322,11668.8635024852,0.0000845999999999979,447.439122363117,81206752608.149,125514383683.826,34385.9062786,0.000249299999999994,1318.51741377216
"98","G0800030960200",8,2653,6476,24568392.7706845,42677704.6912898,0.00000190168049712534,0.0000000999999999999978,0.0000059463654940594,65179946020.6259,113223950545.992,0.00504515835887353,0.000265299999999994,0.0157757076557396,159104911582.953,276380815580.793,0.0123152828993837,0.000647599999999986,0.0385086629395286
"99","G0800030960300",8,1980,5668,25668462.5199366,45788281.1648717,0.0000169121511746847,0.0000000999999999999978,0.0000126092603330347,50823555789.4744,90660796706.446,0.0334860593258757,0.000197999999999996,0.0249663354594087,145488845563,259527977642.493,0.0958580728581128,0.000566799999999988,0.0714692875676407
"100","G0800050004951",8,1368,2273,16368166.4667942,23433969.6481133,0.000000275032530083062,0.0000000999999999999978,0.00000016702768427543,22391651726.5745,32057670478.619,0.000376244501153629,0.000136799999999997,0.000228493872088789,37204842379.0232,53265413010.1615,0.0006251489408788,0.000227299999999995,0.000379653926358053
"101","G0800050004952",8,1646,2897,16349864.3750329,23951726.0647799,0.000000339389054305515,0.0000000999999999999978,0.00000017496603230341,26911876761.3042,39424541102.6277,0.000558634383386878,0.000164599999999996,0.000287994089171412,47365557094.4704,69388150409.6673,0.000983210090323078,0.000289699999999994,0.000506876595582978
"102","G0800050005551",8,1117,2943,23881569.2483943,48289951.1948204,0.000000865035809491057,0.0000000999999999999978,0.00000135043345665449,26675712850.4564,53939875484.6144,0.000966244999201511,0.000111699999999998,0.00150843417108307,70283458298.0244,142117326366.356,0.00254580038733218,0.000294299999999994,0.00397432566293417
"103","G0800050005552",8,1285,2803,25124418.8906826,42034126.3204779,0.0000124146010704632,0.0000000999999999999978,0.000000936519265146929,32284878274.5271,54013852321.8141,0.0159527623755452,0.000128499999999997,0.0012034272557138,70423746150.5832,117821656076.3,0.0347981268005084,0.000280299999999994,0.00262506350020684
"104","G0800050005553",8,1550,4098,25970557.5920518,49289021.7584433,0.000000517814809864164,0.0000000999999999999978,0.000000990600733491846,40254364267.6803,76397983725.5871,0.000802612955289454,0.000154999999999997,0.00153543113691236,106427345012.228,201986411166.101,0.00212200509082334,0.000409799999999991,0.00405948180584958
"105","G0800050005611",8,1926,5451,33988508.9897228,73485091.759094,0.000000426728066980657,0.0000000999999999999971,0.000000640768623387008,65461868314.2062,141532286728.015,0.000821878257004746,0.000192599999999994,0.00123412036864338,185271362502.979,400567235178.821,0.00232609469311156,0.000545099999999984,0.00349282976608258
"106","G0800050005612",8,1522,3840,29342009.2073775,55489999.9197061,0.000000627127904526273,0.0000000999999999999975,0.000000859051354644121,44658538013.6285,84455779877.7926,0.000954488670688987,0.000152199999999996,0.00130747616176835,112673315356.329,213081599691.671,0.00240817115338089,0.00038399999999999,0.00329875720183342
"107","G0800050005614",8,1297,3190,32172450.6465048,77623872.9058173,0.000000327718885771699,0.0000000999999999999975,0.000000626891956886401,41727668488.5168,100678163158.845,0.000425051394845894,0.000129699999999997,0.000813078868081662,102630117562.35,247620154569.557,0.00104542324561172,0.000318999999999992,0.00199978534246762
"108","G0800050005619",8,1826,4833,32606111.0280511,67146582.0009504,0.000000319255870520992,0.0000000999999999999975,0.00000122857543001946,59538758737.2214,122609658733.735,0.000582961219571332,0.000182599999999995,0.00224337873521553,157585334598.571,324519430810.593,0.00154296362222796,0.000483299999999988,0.00593770505328405
"109","G0800050005620",8,1692,3022,18353462.1082403,29224613.5419036,0.000000251777836576929,0.0000000999999999999978,0.000000402786609757218,31054057887.1426,49448046112.901,0.000426008099488164,0.000169199999999996,0.000681514943709212,55464162491.1021,88316782123.6328,0.000760872622135479,0.000302199999999993,0.00121722113468631
"110","G0800050005621",8,1204,2906,37914833.2415188,63619106.4176505,0.0000000996051413988061,0.0000000999999999999975,0.00000134198704760218,45649459222.7886,76597404126.8512,0.000119924590244163,0.000120399999999997,0.00161575240531302,110180505399.854,184877123249.692,0.000289452540904931,0.000290599999999993,0.00389981436033193
"111","G0800050005622",8,1045,2572,32592729.418987,58307215.2847684,0.000000216629986939897,0.0000000999999999999975,0.000000358659741987394,34059402242.8414,60931039972.583,0.000226378336352192,0.000104499999999997,0.000374799430376827,83828500065.6345,149966157712.424,0.000557172326409414,0.000257199999999994,0.000922472856391577
"112","G0800050005623",8,1699,4424,32669645.9815607,62162057.0877902,0.000000274375899167027,0.0000000999999999999975,0.000000942838214494888,55505728522.6717,105613334992.156,0.000466164652684779,0.000169899999999996,0.00160188212642682,144530513822.425,275004940556.384,0.00121383897791493,0.000442399999999989,0.00417111626092539
"113","G0800050005624",8,869,2804,40347345.6139053,86218246.4084368,0.00000030343789400568,0.0000000999999999999971,0.00000246936827439003,35061843338.4837,74923656128.9316,0.000263687529890936,0.0000868999999999975,0.00214588103044493,113133957101.391,241755962929.257,0.000850839854791925,0.000280399999999992,0.00692410864138963
"114","G0800050005625",8,1250,3204,28814721.7331447,55423408.5475851,0.000000331869531457289,0.0000000999999999999978,0.00000174610704246489,36018402166.4309,69279260684.4814,0.000414836914321612,0.000124999999999997,0.00218263380308112,92322368432.9958,177576600986.463,0.00106330997878916,0.000320399999999993,0.00559452696405752
"115","G0800050005626",8,1653,3928,26230251.1727853,43421343.4669434,0.000000130156329672259,0.0000000999999999999978,0.00000165047284497888,43358605188.614,71775480750.8575,0.000215148412948244,0.000165299999999996,0.0027282316127501,103032426606.701,170559037138.154,0.000511254062952633,0.000392799999999991,0.00648305733507706
"116","G0800050005627",8,1828,4733,34567320.2244297,66770104.6772922,0.000000326895485933959,0.0000000999999999999975,0.00000367007535499699,63189061370.2574,122055751350.09,0.000597564948287276,0.000182799999999995,0.00670889774893449,163607126622.226,316022905437.624,0.00154719633492543,0.000473299999999988,0.0173704666552007
"117","G0800050005628",8,2273,5820,30744195.9889991,55767891.5625635,0.000000180937395458328,0.0000000999999999999978,0.00000199118264184806,69881557482.995,126760417521.707,0.000411270699876779,0.000227299999999995,0.00452595814492065,178931220655.975,324569128894.119,0.00105305564156747,0.000581999999999987,0.0115886829755557
"118","G0800050005629",8,836,2538,39670375.9730571,83047247.7872746,0.000000212921001918338,0.0000000999999999999968,0.00000156191285104663,33164434313.4757,69427499150.1616,0.00017800195760373,0.0000835999999999973,0.00130575914347498,100683414219.619,210773914884.103,0.000540393502868741,0.000253799999999992,0.00396413481595634
"119","G0800050005630",8,2233,6009,30916307.6463065,60079037.8322655,0.00000017783991544434,0.0000000999999999999971,0.00000955910057741582,69036114974.2024,134156491479.449,0.000397116531187212,0.000223299999999994,0.0213454715893695,185776092646.656,361014938334.083,0.00106864005190504,0.000600899999999983,0.0574406353696917
"120","G0800050005631",8,1247,3462,34421737.2929165,71567696.8770652,0.000000223491546947699,0.0000000999999999999971,0.00000465292973803242,42923906404.2669,89244918005.7003,0.000278693959043781,0.000124699999999996,0.00580220338332642,119168054508.077,247767366588.4,0.000773727735532935,0.00034619999999999,0.0161084427530682
"121","G0800050005632",8,1257,3355,31474662.3397491,62647939.1245386,0.000000136872419012617,0.0000000999999999999968,0.00000616972399110368,39563650561.0646,78748459479.545,0.000172048630698859,0.000125699999999996,0.00775534305681732,105597492149.858,210183835762.827,0.00045920696578733,0.000335499999999989,0.0206994239901528
"122","G0800050005633",8,1330,3070,29998867.6068238,60955072.562086,0.000000193152616253283,0.0000000999999999999975,0.00000149930350877205,39898493917.0756,81070246507.5744,0.000256892979616866,0.000132999999999997,0.00199407366666682,92096523552.949,187132072765.604,0.000592978531897578,0.000306999999999992,0.00460286177193018
"123","G0800050005634",8,1627,3173,24116677.2397755,48950898.7928076,0.000000313642327814733,0.0000000999999999999978,0.00000177064269892599,39237833869.1148,79643112335.898,0.000510296067354571,0.000162699999999996,0.00288083567115259,76522216881.8078,155321201869.579,0.000995187106156148,0.000317299999999993,0.00561824928369218
"124","G0800050005635",8,1988,4938,31611417.0026942,51249497.3139197,0.000000141740620041838,0.0000000999999999999975,0.00000410155424880258,62843497001.356,101884000660.072,0.000281780352643174,0.000198799999999995,0.00815388984661954,156097177159.304,253070017736.136,0.000699915181766596,0.000493799999999987,0.0202534748805872
"125","G0800050005700",8,1822,3888,22639367.7619886,34524692.9227096,0.000000801856404306942,0.0000000999999999999978,0.000000449176999764771,41248928062.3432,62903990505.177,0.00146098236864725,0.000182199999999996,0.000818400493571412,88021861858.6116,134232006083.495,0.00311761769994539,0.000388799999999992,0.00174640017508543
"126","G0800050005800",8,1225,2755,30311649.4708125,65279620.7955969,0.000000842964634832978,0.0000000999999999999978,0.000000675049394600347,37131770601.7453,79967535474.6062,0.0010326316776704,0.000122499999999997,0.000826935508385425,83508594292.0884,179845355291.87,0.00232236756896485,0.000275499999999994,0.00185976108212396
"127","G0800050005951",8,2544,4627,20061702.0876303,30464305.7210656,0.000000185415950865323,0.0000000999999999999978,0.00000022374339686812,51036970110.9315,77501193754.3909,0.000471698179001381,0.000254399999999994,0.000569203201632497,92825495559.4654,140958342571.371,0.000857919604653848,0.00046269999999999,0.00103526069730879
"128","G0800050005952",8,1682,3582,21462000.3025801,32794771.3459439,0.000000339682273133553,0.0000000999999999999978,0.000000275354117471008,36099084508.9398,55160805403.8777,0.000571345583410637,0.000168199999999996,0.000463145625586235,76876885083.842,117470870961.171,0.00121674190236439,0.000358199999999992,0.00098631844878115
"129","G0800050006000",8,1395,2647,24063716.3912492,43540753.7871595,0.000000242951350718212,0.0000000999999999999978,0.000000348687049410158,33568884365.7926,60739351533.0875,0.000338917134251906,0.000139499999999997,0.000486418433927171,63696657287.6366,115252375274.611,0.000643092225351108,0.000264699999999994,0.000922974619788689
"130","G0800050006100",8,1598,3184,23854480.5222044,39250724.8224229,0.000000272524780938596,0.0000000999999999999978,0.000000208004488394861,38119459874.4826,62722658266.2318,0.000435494599939876,0.000159799999999997,0.000332391172454988,75952665982.6987,124974307834.595,0.00086771890250849,0.000318399999999993,0.000662286291049237
"131","G0800050006200",8,1332,3379,29357742.9873475,57833829.9872581,0.000000498536019049354,0.0000000999999999999978,0.000000563324411135984,39104513659.1469,77034661543.0278,0.00066404997737374,0.000133199999999997,0.000750348115633131,99199813554.2472,195420511526.945,0.00168455320836777,0.000337899999999993,0.00190347318522849
"132","G0800050006300",8,1141,2522,31374051.1974309,67592896.2561956,0.000000363582914562589,0.0000000999999999999978,0.000000613289038643121,35797792416.2687,77123494628.3192,0.000414848105515915,0.000114099999999998,0.000699762793091801,79125357119.9208,170469284358.125,0.00091695611052685,0.000252199999999995,0.00154671495545795
"133","G0800050006400",8,1266,3379,25528243.4447607,50558709.8335557,0.000000629391932502829,0.0000000999999999999978,0.000000945756163042391,32318756201.0671,64007326649.2815,0.000796810186548582,0.000126599999999997,0.00119732730241167,86259934599.8465,170837880527.585,0.00212671533992706,0.000337899999999993,0.00319571007492024
"134","G0800050006501",8,1245,2317,18558759.2850049,22127325.4574914,0.00000051744369052992,0.0000000999999999999978,0.0000000991045211608161,23105655309.8311,27548520194.5768,0.000644217394709751,0.000124499999999997,0.000123385128845216,43000645263.3563,51269013085.0077,0.00119891703095783,0.000231699999999995,0.000229625175529611
"135","G0800050006502",8,1459,3582,27531490.7049754,51753974.6932165,0.000000584477246604602,0.0000000999999999999978,0.000000646242284788919,40168444938.5592,75509049077.4029,0.000852752302796114,0.000145899999999997,0.000942867493507033,98617799705.222,185382737351.102,0.00209359749733768,0.000358199999999992,0.00231483986411391
"136","G0800050006601",8,2544,5669,19444011.9195757,30765965.8867698,0.000000521984458177484,0.0000000999999999999978,0.000000422645351219742,49465566323.4006,78268617215.9423,0.00132792846160352,0.000254399999999994,0.00107520977350302,110228103572.075,174412260612.098,0.00295912989340816,0.000566899999999988,0.00239597649606472
