"","GISJOIN","state_code","TOTALHH","response","SE","BTUelec","response","SE","BTUng","response","SE","BTUlpg","response","SE","BTUfo","response","SE","BTUwd"
"1944","G3500150001000","35",2350,10.3109678519492,0.0431798008102245,32228881.9850672,10.5267902342339,0.0632810440206887,39408383.2304266,8.5004174147285,0.616218878489942,4916820.76542235,7.0543374243073,0.203908437872553,1157870.04052297,8.68551364141614,0.295740613754592,5916578.71713939
"1945","G3500150001100","35",2576,10.2836135393616,0.0431798008102245,31359231.6428066,10.5967581619609,0.0632810440206887,42264457.8856679,8.41349222882496,0.616218878489942,4507474.1889907,7.04911132164745,0.203908437872553,1151834.67727495,8.86071412538359,0.295740613754592,7049515.18519045
"1946","G3500170964100","35",1185,10.3658157000355,0.0431798008102245,34045942.2334351,10.2977873303442,0.0632810440206887,31342520.6271085,9.42374740669639,0.616218878489942,12378884.1227606,6.87646024313662,0.203908437872553,969189.585221024,9.94503721441296,0.295740613754592,20848498.5868896
"1947","G3500170964200","35",854,10.4001582109319,0.0431798008102245,35235474.2235637,10.4082139697986,0.0632810440206887,35001898.4547149,9.13638229817382,0.616218878489942,9287106.3033049,6.72963149576781,0.203908437872553,836838.83047705,9.86274725372719,0.295740613754592,19201568.6217312
"1948","G3500170964300","35",2702,10.1587143946305,0.0431798008102245,27677216.0445159,10.5604591872865,0.0632810440206887,40757811.6834876,8.33138286459604,0.616218878489942,4152155.45275335,7.10671101901248,0.203908437872553,1220127.9618782,8.73339470351176,0.295740613754592,6206762.50671159
"1949","G3500170964400","35",1801,10.1851620526602,0.0431798008102245,28418979.3033896,10.5192793342434,0.0632810440206887,39113499.6121655,8.3238658139739,0.616218878489942,4121060.50758338,7.18660419006439,0.203908437872553,1321607.64851474,8.71879568717269,0.295740613754592,6116808.10005872
"1950","G3500170964500","35",1042,10.2971119090529,0.0431798008102245,31785399.962674,10.4464251755912,0.0632810440206887,36365244.8742889,8.75720101757052,0.616218878489942,6356295.49676162,7.28152309863712,0.203908437872553,1453199.70687516,8.65053739482511,0.295740613754592,5713216.16173231
"1951","G3500170964600","35",1258,10.2127371292047,0.0431798008102245,29213539.5153377,10.5237299714582,0.0632810440206887,39287967.5679376,8.51071688862019,0.616218878489942,4967723.11627029,7.34544184574258,0.203908437872553,1549119.2858423,8.75414913334092,0.295740613754592,6336926.38994584
"1952","G3500170964700","35",2415,10.3375793664951,0.0431798008102245,33098055.0596543,10.4599272484838,0.0632810440206887,36859580.8313897,9.03124572507725,0.616218878489942,8360267.68311296,7.46494722235419,0.203908437872553,1745763.4085079,8.95661013019938,0.295740613754592,7759010.79514636
"1953","G3500170964800","35",746,10.3596077155803,0.0431798008102245,33835240.2473037,10.5168094661465,0.0632810440206887,39017013.6301908,8.53921712051229,0.616218878489942,5111341.23066411,7.21615210592766,0.203908437872553,1361241.05890444,8.65117717057339,0.295740613754592,5716872.50837352
"1954","G3500190961600","35",1404,10.1508738001911,0.0431798008102245,27461058.7265861,10.1817641886204,0.0632810440206887,27909092.1821525,9.46570866394523,0.616218878489942,12909369.7505341,7.75325685356068,0.203908437872553,2329145.7619433,9.24667453604419,0.295740613754592,10370023.1751157
"1955","G3500210000100","35",211,10.1476059651327,0.0431798008102245,27371466.9813882,10.266693846791,0.0632810440206887,30382967.7060706,9.73856853065407,0.616218878489942,16959247.3540874,8.23930735513768,0.203908437872553,3786916.41136483,10.3353552135564,0.295740613754592,30802625.6454264
"1956","G3500230970000","35",756,10.393828163457,0.0431798008102245,35013136.4456835,10.3259967787202,0.0632810440206887,32239264.7063467,9.09788800456728,0.616218878489942,8936399.12479294,6.57207509970868,0.203908437872553,714851.693648577,9.61343100614019,0.295740613754592,14964425.1433374
"1957","G3500230970200","35",997,10.2592456827461,0.0431798008102245,30604309.6531709,10.5566182051105,0.0632810440206887,40601561.9236494,8.45596496801221,0.616218878489942,4703042.731968,6.83183480565073,0.203908437872553,926889.916095583,8.90250405122138,0.295740613754592,7350356.18238665
"1958","G3500250000100","35",944,10.2836539132311,0.0431798008102245,31360497.7618894,10.5234113750365,0.0632810440206887,39275452.5557813,8.24734024407607,0.616218878489942,3817458.79788104,6.79991876348574,0.203908437872553,897774.356628644,8.56529884913582,0.295740613754592,5246407.57079902
"1959","G3500250000200","35",1139,10.3406028049369,0.0431798008102245,33198276.4218842,10.6699593891248,0.0632810440206887,45474317.7211245,8.24354999919528,0.616218878489942,3803017.08032685,7.05861274383949,0.203908437872553,1162830.90200058,8.54954183297558,0.295740613754592,5164387.7328862
"1960","G3500250000300","35",1236,10.2711090751214,0.0431798008102245,30969542.7551944,10.5903207851466,0.0632810440206887,41993259.484091,8.2072156456704,0.616218878489942,3667317.1270678,7.00681555831142,0.203908437872553,1104132.85394081,8.54739270776917,0.295740613754592,5153300.73497447
"1961","G3500250000400","35",1187,10.1358420732731,0.0431798008102245,27051358.5558519,10.3951492394907,0.0632810440206887,34547582.3122191,8.22713596836549,0.616218878489942,3741103.75439763,6.85326693267771,0.203908437872553,946969.544488306,8.52803426784233,0.295740613754592,5054500.26914313
"1962","G3500250000502","35",2300,10.2894167886059,0.0431798008102245,31541746.1565236,10.4629671874466,0.0632810440206887,36971802.1939392,8.15652534097563,0.616218878489942,3486052.6909245,6.5840135052004,0.203908437872553,723437.028670311,8.65787900521113,0.295740613754592,5755314.71534226
"1963","G3500250000503","35",1554,10.2209570077985,0.0431798008102245,29454660.9000639,10.2273702978945,0.0632810440206887,29211387.8958192,8.21016139432359,0.616218878489942,3678136.04864415,6.46518408491488,0.203908437872553,642382.605509672,8.67905775977361,0.295740613754592,5878505.01710092
"1964","G3500250000504","35",1371,10.3719596630652,0.0431798008102245,34255763.1497731,10.4734112870161,0.0632810440206887,37359962.8432,8.45192695586344,0.616218878489942,4684090.07955323,6.60636914892949,0.203908437872553,739792.061641729,8.90708466359819,0.295740613754592,7384102.54538808
"1965","G3500250000600","35",2122,10.4146287717922,0.0431798008102245,35749058.2603982,10.5776647106551,0.0632810440206887,41465138.681375,8.50362491560164,0.616218878489942,4932616.79166193,6.96681532611085,0.203908437872553,1060838.93916001,8.76041162420755,0.295740613754592,6376735.85668978
"1966","G3500250000701","35",541,10.5021910225612,0.0431798008102245,39020462.0776014,10.433200650615,0.0632810440206887,35887497.7373236,8.70049964314307,0.616218878489942,6005912.28060698,6.71939799838729,0.203908437872553,828318.712156981,8.64460997771936,0.295740613754592,5679451.71336822
"1967","G3500250000702","35",708,10.441713214536,0.0431798008102245,36730532.9318802,10.4808040221961,0.0632810440206887,37637178.583568,8.5987204677913,0.616218878489942,5424714.05243715,6.87641660711639,0.203908437872553,969147.294567381,8.5235498473214,0.295740613754592,5031884.51159702
"1968","G3500250000703","35",814,10.4605883755721,0.0431798008102245,37430412.0425705,10.5603590145594,0.0632810440206887,40753729.0668294,8.64077162114563,0.616218878489942,5657693.73669872,6.97067815293734,0.203908437872553,1064944.70109113,8.66367181318968,0.295740613754592,5788750.89954127
"1969","G3500250000704","35",1115,10.3756893979676,0.0431798008102245,34383766.6263313,10.5152695339197,0.0632810440206887,38956976.3120712,8.41924982394509,0.616218878489942,4533501.25514035,7.03181504933691,0.203908437872553,1132083.5340115,8.72593438885799,0.295740613754592,6160630.39940997
"1970","G3500250000800","35",1075,10.3845898425354,0.0431798008102245,34691163.3898759,10.5962439423079,0.0632810440206887,42242730.2576634,8.31080867718699,0.616218878489942,4067601.0302012,6.82013178049369,0.203908437872553,916105.726991887,8.6459110315076,0.295740613754592,5686845.79454065
"1971","G3500250000900","35",758,10.348130866698,0.0431798008102245,33449138.163764,10.5323407678811,0.0632810440206887,39627728.9673346,8.65503548024345,0.616218878489942,5738972.57989875,6.60664924044083,0.203908437872553,739999.300139865,8.98953013854421,0.295740613754592,8018688.33749504
"1972","G3500250001003","35",1322,10.2233848417696,0.0431798008102245,29526258.8051482,10.6752029759819,0.0632810440206887,45713392.512793,8.30243588073854,0.616218878489942,4033686.01463326,7.03699960478094,0.203908437872553,1137968.12517414,8.72848591506122,0.295740613754592,6176369.4801021
"1973","G3500250001004","35",1284,10.2834553329589,0.0431798008102245,31354270.8040049,10.5898882071712,0.0632810440206887,41975098.0533201,8.27639768049184,0.616218878489942,3930011.69423754,7.21618541253124,0.203908437872553,1361286.3979758,8.58292611279166,0.295740613754592,5339707.27369537
"1974","G3500250001005","35",1109,10.3126730817749,0.0431798008102245,32283886.5202348,10.6317834597665,0.0632810440206887,43771012.864694,8.45101358576495,0.616218878489942,4679813.72498044,7.39820412832411,0.203908437872553,1633049.04846909,8.67980332799017,0.295740613754592,5882889.47785677
"1975","G3500250001100","35",1535,10.4170398510575,0.0431798008102245,35835356.0671461,10.4537484261129,0.0632810440206887,36632534.1915432,8.79959586275259,0.616218878489942,6631563.40286885,7.00188980728205,0.203908437872553,1098707.54323339,8.7458202454302,0.295740613754592,6284366.02886743
"1976","G3500270960200","35",625,10.3384341186771,0.0431798008102245,33126357.7886212,10.5721277469008,0.0632810440206887,41236182.1583584,9.15917548444581,0.616218878489942,9501219.94346602,7.34837372394383,0.203908437872553,1553667.77946403,9.81565457450098,0.295740613754592,18318276.8335637
"1977","G3500270960300","35",1137,10.3243948023544,0.0431798008102245,32664535.7910571,10.6214084173094,0.0632810440206887,43319234.4106579,9.13200403238712,0.616218878489942,9246533.76700538,7.29114406245299,0.203908437872553,1467248.36110401,9.53907916623309,0.295740613754592,13892149.3727149
"1978","G3500270960400","35",2683,10.2498778195185,0.0431798008102245,30318951.3517779,10.5429760623797,0.0632810440206887,40051430.6375197,8.76230024141681,0.616218878489942,6388790.44944019,7.41403432820297,0.203908437872553,1659106.24246452,9.02102579592214,0.295740613754592,8275261.45835658
"1979","G3500270960600","35",2475,10.2703711767056,0.0431798008102245,30946698.8079484,10.6799087252341,0.0632810440206887,45929015.2107035,8.67879821876201,0.616218878489942,5876979.50193751,7.62042894828981,0.203908437872553,2039436.75513155,9.18908234695656,0.295740613754592,9789663.34170797
